OID_CD119_20|GEOID_CD119_20|NAMELSAD_CD119_20|AREALAND_CD119_20|AREAWATER_CD119_20|MTFCC_CD119_20|FUNCSTAT_CD119_20|OID_AIANNH_20|GEOID_AIANNH_20|NAMELSAD_AIANNH_20|AREALAND_AIANNH_20|AREAWATER_AIANNH_20|MTFCC_AIANNH_20|CLASSFP_AIANNH_20|FUNCSTAT_AIANNH_20|AREALAND_PART|AREAWATER_PART
2119035952747011|3702|Congressional District 2|1059179086|10898914|G5200|N|||||||||1059179086|10898914
2119035952747013|3703|Congressional District 3|17741643453|8820430446|G5200|N|||||||||17596173128|8819749961
2119035952747013|3703|Congressional District 3|17741643453|8820430446|G5200|N|2519019000525|9635|Coharie SDTSA|624030375|7840609|G2150|D9|S|145470325|680485
2119035952747015|3704|Congressional District 4|2724382098|78572401|G5200|N|||||||||2603996784|76629748
2119035952747015|3704|Congressional District 4|2724382098|78572401|G5200|N|251903662196156|9838|Occaneechi-Saponi SDTSA|241831365|4319078|G2150|D9|S|120385314|1942653
2119035952747016|3705|Congressional District 5|10880573657|95516114|G5200|N|||||||||10880573657|95516114
2119035952747017|3706|Congressional District 6|4278810034|91558034|G5200|N|||||||||4278810034|91558034
2119035952747018|3707|Congressional District 7|12540251972|1124668118|G5200|N|||||||||10003756227|1110958287
2119035952747018|3707|Congressional District 7|12540251972|1124668118|G5200|N|2519019000525|9635|Coharie SDTSA|624030375|7840609|G2150|D9|S|160785513|2081081
2119035952747018|3707|Congressional District 7|12540251972|1124668118|G5200|N|2519018793990|9815|Lumbee SDTSA|5286584813|23734117|G2150|D9|S|2291302593|11624356
2119035952747018|3707|Congressional District 7|12540251972|1124668118|G5200|N|25190176979084|9970|Waccamaw Siouan SDTSA|84407639|4394|G2150|D9|S|84407639|4394
2119035952747019|3708|Congressional District 8|9647647250|109042660|G5200|N|||||||||7455871213|101833242
2119035952747019|3708|Congressional District 8|9647647250|109042660|G5200|N|2519018793990|9815|Lumbee SDTSA|5286584813|23734117|G2150|D9|S|2191776037|7209418
2119035952747020|3709|Congressional District 9|8428517576|135135712|G5200|N|||||||||7503565342|127858944
2119035952747020|3709|Congressional District 9|8428517576|135135712|G5200|N|2519018793990|9815|Lumbee SDTSA|5286584813|23734117|G2150|D9|S|803506183|4900343
2119035952747020|3709|Congressional District 9|8428517576|135135712|G5200|N|251903662196156|9838|Occaneechi-Saponi SDTSA|241831365|4319078|G2150|D9|S|121446051|2376425
2119035952747021|3710|Congressional District 10|4848143737|134806637|G5200|N|||||||||4848143737|134806637
2119035952747008|3711|Congressional District 11|16168423090|167709993|G5200|N|||||||||15956939670|167662516
2119035952747008|3711|Congressional District 11|16168423090|167709993|G5200|N|25190503641892|0990|Eastern Cherokee Reservation|211483420|47477|G2100|D2|A|211483420|47477
2119035952747010|3712|Congressional District 12|707963330|4002662|G5200|N|||||||||707963330|4002662
2119035952747012|3713|Congressional District 13|9623434488|130463396|G5200|N|||||||||9172365228|114597196
2119035952747012|3713|Congressional District 13|9623434488|130463396|G5200|N|2519019000525|9635|Coharie SDTSA|624030375|7840609|G2150|D9|S|317774537|5079043
2119035952747012|3713|Congressional District 13|9623434488|130463396|G5200|N|25190129892630|9745|Haliwa-Saponi SDTSA|458415678|1216803|G2150|D9|S|21941307|230711
2119035952747012|3713|Congressional District 13|9623434488|130463396|G5200|N|25190533411711|9865|Sappony SDTSA|111353416|10556446|G2150|D9|S|111353416|10556446
2119035952747014|3714|Congressional District 14|5678163116|109104345|G5200|N|||||||||5678163116|109104345
2119035964490424|3800|Congressional District (at Large)|178698456949|4410633765|G5200|N|||||||||170812295284|3583922015
2119035964490424|3800|Congressional District (at Large)|178698456949|4410633765|G5200|N|2519061935781|1160|Fort Berthold Reservation|3416540432|682427848|G2100|D2|A|3416540432|682427848
2119035964490424|3800|Congressional District (at Large)|178698456949|4410633765|G5200|N|25190469538443|1860|Lake Traverse Reservation|3753941413|153531502|G2100|D1|A|268507837|8580015
2119035964490424|3800|Congressional District (at Large)|178698456949|4410633765|G5200|N|25190302902396|3935|Spirit Lake Reservation|1009175852|25326523|G2100|D2|A|1009175852|25326523
2119035964490424|3800|Congressional District (at Large)|178698456949|4410633765|G5200|N|25190140457967|3970|Standing Rock Reservation|9242111074|243965994|G2100|D2|A|2833580511|88449896
2119035964490424|3800|Congressional District (at Large)|178698456949|4410633765|G5200|N|2519047403079|4345|Turtle Mountain Reservation|588982155|25804013|G2100|D1|A|358357033|21927468
2119035963374800|3901|Congressional District 1|1557389711|25153102|G5200|N|||||||||1557389711|25153102
2119035963374921|3902|Congressional District 2|19122942808|151521058|G5200|N|||||||||19122942808|151521058
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|||||||||564096878|8553130
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|||||||||12639050226|106951384
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|||||||||14318014856|1199067953
2119035963374849|3906|Congressional District 6|12377731449|163874252|G5200|N|||||||||12377731449|163874252
2119035963374998|3907|Congressional District 7|3420809713|21653218|G5200|N|||||||||3420809713|21653218
2119035963374806|3908|Congressional District 8|4644010960|30938657|G5200|N|||||||||4644010960|30938657
2119035963374787|3909|Congressional District 9|6704316848|2536064644|G5200|N|||||||||6704316848|2536064644
2119035963374935|3910|Congressional District 10|2565458739|15876172|G5200|N|||||||||2565458739|15876172
2119035963375012|3911|Congressional District 11|558379121|2030659355|G5200|N|||||||||558379121|2030659355
2119035963374842|3912|Congressional District 12|14454371548|135946884|G5200|N|||||||||14454371548|135946884
2119035963374761|3913|Congressional District 13|1610420027|23827222|G5200|N|||||||||1610420027|23827222
2119035963374808|3914|Congressional District 14|6300296717|3778357148|G5200|N|||||||||6300296717|3778357148
2119035963374868|3915|Congressional District 15|4986410503|46211953|G5200|N|||||||||4986410503|46211953
2119035951826608|4001|Congressional District 1|2793575199|64322089|G5200|N|25190328359007|5550|Cherokee OTSA|17337686028|696963856|G2140|D6|S|590941822|3793260
2119035951826608|4001|Congressional District 1|2793575199|64322089|G5200|N|25190340053867|5620|Creek OTSA|11988223875|406036211|G2140|D6|S|2202633377|60528829
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190328359007|5550|Cherokee OTSA|17337686028|696963856|G2140|D6|S|16746744206|693170596
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190399875941|5580|Chickasaw OTSA|18758389144|486474896|G2140|D6|S|3362426493|266608451
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190740691615|5590|Choctaw OTSA|27534320365|733966738|G2140|D6|S|27427856499|733094739
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190340053867|5620|Creek OTSA|11988223875|406036211|G2140|D6|S|7655059700|299657527
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190437870058|5640|Eastern Shawnee OTSA|52696545|992842|G2140|D6|S|52696545|992842
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190437870059|5730|Miami OTSA|71767198|921910|G2140|D6|S|71767198|921910
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190437870060|5740|Modoc OTSA|16173615|0|G2140|D6|S|16173615|0
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190437870061|5770|Ottawa OTSA|60616643|1494092|G2140|D6|S|60616643|1494092
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190437870062|5795|Peoria OTSA|101766202|364779|G2140|D6|S|101766202|364779
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190437870063|5810|Quapaw OTSA|223772445|1225798|G2140|D6|S|223772445|1225798
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190345859418|5835|Seneca-Cayuga OTSA|187260467|28390934|G2140|D6|S|187260467|28390934
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190437870064|5890|Wyandotte OTSA|84411862|3943307|G2140|D6|S|84411862|3943307
2119035951826626|4002|Congressional District 2|56022800190|2030304804|G5200|N|25190437870065|5970|Miami/Peoria joint-use OTSA|32248315|439829|G2170|D0|S|32248315|439829
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|||||||||39878173315|164432071
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190729961296|2595|Osage Reservation|5818687717|148721112|G2100|D2|A|5818687717|148721112
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190700466901|5540|Caddo-Wichita-Delaware OTSA|2658855411|29498125|G2140|D6|S|2400322389|29075600
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190205988933|5560|Cheyenne and Arapaho OTSA|21022232912|153981503|G2140|D6|S|20736031004|151638461
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190340053867|5620|Creek OTSA|11988223875|406036211|G2140|D6|S|2130530798|45849855
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|2519092328539|5670|Iowa OTSA|924196561|8418945|G2140|D6|S|50865724|1634053
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190721999280|5690|Kaw OTSA|1233419992|53310198|G2140|D6|S|1233419992|53310198
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190393108685|5720|Kiowa-Comanche-Apache-Fort Sill Apache OTSA|16453959596|197141782|G2140|D6|S|8603465006|62625266
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190723989825|5760|Otoe-Missouria OTSA|498303829|25410660|G2140|D6|S|498303829|25410660
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190732439122|5780|Pawnee OTSA|1333914344|56388096|G2140|D6|S|1333914344|56388096
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190721999281|5800|Ponca OTSA|423608944|8788737|G2140|D6|S|423608944|8788737
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|2519092328540|5820|Sac and Fox OTSA|1917866001|28559753|G2140|D6|S|293172575|4607382
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190721999282|5860|Tonkawa OTSA|369046070|2754555|G2140|D6|S|369046070|2754555
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190721999283|5950|Kaw/Ponca joint-use OTSA|281616901|4415098|G2170|D0|S|281616901|4415098
2119035951826597|4003|Congressional District 3|84467434359|761208369|G5200|N|25190701164193|5955|Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA|499488940|1557225|G2170|D0|S|416275751|1557225
2119035951826615|4004|Congressional District 4|25210038439|405170740|G5200|N|||||||||616110199|19287363
2119035951826615|4004|Congressional District 4|25210038439|405170740|G5200|N|25190700466901|5540|Caddo-Wichita-Delaware OTSA|2658855411|29498125|G2140|D6|S|258533022|422525
2119035951826615|4004|Congressional District 4|25210038439|405170740|G5200|N|25190399875941|5580|Chickasaw OTSA|18758389144|486474896|G2140|D6|S|15395962651|219866445
2119035951826615|4004|Congressional District 4|25210038439|405170740|G5200|N|25190740691615|5590|Choctaw OTSA|27534320365|733966738|G2140|D6|S|106463866|871999
2119035951826615|4004|Congressional District 4|25210038439|405170740|G5200|N|25190720759147|5600|Citizen Potawatomi Nation-Absentee Shawnee OTSA|2893932806|44384859|G2140|D6|S|899260922|30205892
2119035951826615|4004|Congressional District 4|25210038439|405170740|G5200|N|25190393108685|5720|Kiowa-Comanche-Apache-Fort Sill Apache OTSA|16453959596|197141782|G2140|D6|S|7850494590|134516516
2119035951826615|4004|Congressional District 4|25210038439|405170740|G5200|N|25190701164193|5955|Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA|499488940|1557225|G2170|D0|S|83213189|0
2119035951826609|4005|Congressional District 5|9170342278|112683314|G5200|N|||||||||1927309808|37626359
2119035951826609|4005|Congressional District 5|9170342278|112683314|G5200|N|25190205988933|5560|Cheyenne and Arapaho OTSA|21022232912|153981503|G2140|D6|S|286201908|2343042
2119035951826609|4005|Congressional District 5|9170342278|112683314|G5200|N|25190720759147|5600|Citizen Potawatomi Nation-Absentee Shawnee OTSA|2893932806|44384859|G2140|D6|S|1994671884|14178967
2119035951826609|4005|Congressional District 5|9170342278|112683314|G5200|N|2519092328539|5670|Iowa OTSA|924196561|8418945|G2140|D6|S|873330837|6784892
2119035951826609|4005|Congressional District 5|9170342278|112683314|G5200|N|25190133933625|5700|Kickapoo OTSA|825105477|7872026|G2140|D6|S|825105477|7872026
2119035951826609|4005|Congressional District 5|9170342278|112683314|G5200|N|2519092328540|5820|Sac and Fox OTSA|1917866001|28559753|G2140|D6|S|1624693426|23952371
2119035951826609|4005|Congressional District 5|9170342278|112683314|G5200|N|25190136273194|5830|Seminole OTSA|1470141491|19100944|G2140|D6|S|1470141491|19100944
2119035951826609|4005|Congressional District 5|9170342278|112683314|G5200|N|25190136273195|5915|Creek/Seminole joint-use OTSA|168887447|824713|G2170|D0|S|168887447|824713
2119035951823702|4101|Congressional District 1|8679189499|1360715729|G5200|N|||||||||8679189499|1360715729
2119035951823731|4102|Congressional District 2|186890786038|1859320295|G5200|N|||||||||183330232770|1848756723
2119035951823731|4102|Congressional District 2|186890786038|1859320295|G5200|N|25190527493468|0400|Burns Paiute Indian Colony|49062952|67875|G2100|D1|A|49062952|67875
2119035951823731|4102|Congressional District 2|186890786038|1859320295|G5200|N|25190449610213|0560|Celilo Village|460479|0|G2100|D3|A|460479|0
2119035951823731|4102|Congressional District 2|186890786038|1859320295|G5200|N|25190710949839|0815|Cow Creek Reservation|92046449|0|G2100|D1|A|84454067|0
2119035951823731|4102|Congressional District 2|186890786038|1859320295|G5200|N|25190397805509|1210|Fort McDermitt Indian Reservation|140874984|0|G2100|D2|A|73287757|0
2119035951823731|4102|Congressional District 2|186890786038|1859320295|G5200|N|25190528649107|1785|Klamath Reservation|1287381|0|G2100|D2|A|1287381|0
2119035951823731|4102|Congressional District 2|186890786038|1859320295|G5200|N|25190448387759|4405|Umatilla Reservation|714831932|35639|G2100|D1|A|714705759|35639
2119035951823731|4102|Congressional District 2|186890786038|1859320295|G5200|N|25190446372093|4545|Warm Springs Reservation|2639078498|10698881|G2100|D1|A|2637294873|10460058
2119035951823700|4103|Congressional District 3|3590219168|105858910|G5200|N|||||||||3589550478|105858910
2119035951823700|4103|Congressional District 3|3590219168|105858910|G5200|N|25190446372093|4545|Warm Springs Reservation|2639078498|10698881|G2100|D1|A|668690|0
2119035951823713|4104|Congressional District 4|30077750950|2713641885|G5200|N|||||||||30023899120|2713531283
2119035951823713|4104|Congressional District 4|30077750950|2713641885|G5200|N|25190443565809|0770|Coos, Lower Umpqua, and Siuslaw Reservation|577165|6823|G2100|D1|A|577165|6823
2119035951823713|4104|Congressional District 4|30077750950|2713641885|G5200|N|25190709865591|0775|Coquille Reservation|26230411|102615|G2100|D2|A|26230411|102615
2119035951823713|4104|Congressional District 4|30077750950|2713641885|G5200|N|25190710949839|0815|Cow Creek Reservation|92046449|0|G2100|D1|A|7592382|0
2119035951823713|4104|Congressional District 4|30077750950|2713641885|G5200|N|25190447340478|1365|Grand Ronde Community|46754916|0|G2100|D1|A|390895|0
2119035951823713|4104|Congressional District 4|30077750950|2713641885|G5200|N|25190446372092|3795|Siletz Reservation|19143813|1164|G2100|D1|A|19060977|1164
2119035951823707|4105|Congressional District 5|14482292905|100947119|G5200|N|||||||||14481177970|100708296
2119035951823707|4105|Congressional District 5|14482292905|100947119|G5200|N|25190446372093|4545|Warm Springs Reservation|2639078498|10698881|G2100|D1|A|1114935|238823
2119035951823709|4106|Congressional District 6|4908188304|30469421|G5200|N|||||||||4861741447|30469421
2119035951823709|4106|Congressional District 6|4908188304|30469421|G5200|N|25190447340478|1365|Grand Ronde Community|46754916|0|G2100|D1|A|46364021|0
2119035951823709|4106|Congressional District 6|4908188304|30469421|G5200|N|25190446372092|3795|Siletz Reservation|19143813|1164|G2100|D1|A|82836|0
2119035951823764|4201|Congressional District 1|1811663604|48270280|G5200|N|||||||||1811663604|48270280
2119035951823865|4202|Congressional District 2|165932010|8800016|G5200|N|||||||||165932010|8800016
2119035951823758|4203|Congressional District 3|137406663|4513186|G5200|N|||||||||137406663|4513186
2119035951823834|4204|Congressional District 4|1880087307|19814732|G5200|N|||||||||1880087307|19814732
2119035951823774|4205|Congressional District 5|593632500|26879528|G5200|N|||||||||593632500|26879528
2119035951823797|4206|Congressional District 6|2395743848|27827781|G5200|N|||||||||2395743848|27827781
2119035951823866|4207|Congressional District 7|3024310669|43463770|G5200|N|||||||||3024310669|43463770
2119035951823765|4208|Congressional District 8|7172985681|183510457|G5200|N|||||||||7172985681|183510457
2119035951823760|4209|Congressional District 9|15729432181|207984962|G5200|N|||||||||15729432181|207984962
2119035951823850|4210|Congressional District 10|3249784475|102280311|G5200|N|||||||||3249784475|102280311
2119035951823868|4211|Congressional District 11|3888210612|113542371|G5200|N|||||||||3888210612|113542371
2119035951823775|4212|Congressional District 12|1102514479|20889017|G5200|N|||||||||1102514479|20889017
2119035951823755|4213|Congressional District 13|16479036647|106133953|G5200|N|||||||||16479036647|106133953
2119035951823767|4214|Congressional District 14|12366525470|88436501|G5200|N|||||||||12366525470|88436501
2119035951823809|4215|Congressional District 15|33623609457|261230207|G5200|N|||||||||33623609457|261230207
2119035951823770|4216|Congressional District 16|9947826935|2092920442|G5200|N|||||||||9947826935|2092920442
2119035951823805|4217|Congressional District 17|2313231527|41263173|G5200|N|||||||||2313231527|41263173
2119035951823869|4401|Congressional District 1|693809108|628713491|G5200|N|||||||||693809108|628713491
2119035951823870|4402|Congressional District 2|1983950111|694977638|G5200|N|||||||||1975624893|694972153
2119035951823870|4402|Congressional District 2|1983950111|694977638|G5200|N|25190467871058|2415|Narragansett Reservation|8325218|5485|G2100|D2|A|8325218|5485
2119035964493338|4501|Congressional District 1|6706260523|2511428587|G5200|N|||||||||6621119757|2511396541
2119035964493338|4501|Congressional District 1|6706260523|2511428587|G5200|N|2519019626952485|9690|Edisto Natchez Kusso SDTSA|181794650|389964|G2150|D9|S|53200186|25101
2119035964493338|4501|Congressional District 1|6706260523|2511428587|G5200|N|251903718107070|9975|Wassamasaw SDTSA|31940580|6945|G2150|D9|S|31940580|6945
2119035964493430|4502|Congressional District 2|8063781399|227457561|G5200|N|||||||||7998844859|227191973
2119035964493430|4502|Congressional District 2|8063781399|227457561|G5200|N|251903604865078|9525|Beaver Creek SDTSA|64936540|265588|G2150|D9|S|64936540|265588
2119035964493316|4503|Congressional District 3|14590527274|550164416|G5200|N|||||||||14590527274|550164416
2119035964493392|4504|Congressional District 4|3195336100|39764386|G5200|N|||||||||3195336100|39764386
2119035964493356|4505|Congressional District 5|13365966713|237046089|G5200|N|||||||||13361789725|237046089
2119035964493356|4505|Congressional District 5|13365966713|237046089|G5200|N|25190682071702|0525|Catawba Reservation|4176988|0|G2100|D1|A|4176988|0
2119035964493373|4506|Congressional District 6|17938359415|548041400|G5200|N|||||||||17789877002|547676537
2119035964493373|4506|Congressional District 6|17938359415|548041400|G5200|N|2519019626952485|9690|Edisto Natchez Kusso SDTSA|181794650|389964|G2150|D9|S|128594464|364863
2119035964493373|4506|Congressional District 6|17938359415|548041400|G5200|N|251903594431347|9875|Santee SDTSA|19887949|0|G2150|D9|S|19887949|0
2119035964493449|4507|Congressional District 7|14005901144|960408976|G5200|N|||||||||13768306855|958475478
2119035964493449|4507|Congressional District 7|14005901144|960408976|G5200|N|251903606264716|9844|Pee Dee SDTSA|132007505|1831757|G2150|D9|S|132007505|1831757
2119035964493449|4507|Congressional District 7|14005901144|960408976|G5200|N|251903605981403|9963|Upper South Carolina Pee Dee SDTSA|102270829|90857|G2150|D9|S|102270829|90857
2119035964493449|4507|Congressional District 7|14005901144|960408976|G5200|N|251903606538033|9967|Waccamaw SDTSA|3315955|10884|G2150|D9|S|3315955|10884
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|||||||||155322403155|2379339168
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190157403169|0605|Cheyenne River Reservation|11048387132|396915682|G2100|D1|A|11048387132|396915682
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190131983924|0855|Crow Creek Reservation|1094324657|100590103|G2100|D2|A|1094324657|100590103
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190645536267|1100|Flandreau Reservation|8973397|86662|G2100|D2|A|8973397|86662
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190469538443|1860|Lake Traverse Reservation|3753941413|153531502|G2100|D1|A|3485433576|144951487
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190470427341|2030|Lower Brule Reservation|889423242|119530275|G2100|D1|A|889423242|119530275
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190502338975|2490|Northern Cheyenne Indian Reservation|1831651004|332435|G2100|D1|A|2694310|0
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190122522120|2810|Pine Ridge Reservation|11247589178|27448125|G2100|D2|A|11245548335|27252650
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190157705761|3235|Rosebud Indian Reservation|5106394236|10101836|G2100|D1|A|5106394236|10101836
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190466658767|3680|Shakopee Mdewakanton Sioux Community|20689015|11383|G2100|D1|A|8190596|0
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190140457967|3970|Standing Rock Reservation|9242111074|243965994|G2100|D2|A|6408530563|155516098
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|2519047403079|4345|Turtle Mountain Reservation|588982155|25804013|G2100|D1|A|2135722|0
2119035963376399|4600|Congressional District (at Large)|196345992286|3383664203|G5200|N|25190156448012|4700|Yankton Reservation|1723553365|49380242|G2100|D2|A|1723553365|49380242
2119035964490627|4701|Congressional District 1|11276830298|289970886|G5200|N|||||||||11276830298|289970886
2119035964490775|4702|Congressional District 2|6672217961|281691676|G5200|N|||||||||6672217961|281691676
2119035964490599|4703|Congressional District 3|10246665033|285683411|G5200|N|||||||||10246665033|285683411
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|||||||||16765631883|244455227
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|||||||||5332905770|49000923
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|||||||||15330319354|323168802
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|||||||||15258461333|370667789
2119035964490646|4708|Congressional District 8|23896236788|396264430|G5200|N|||||||||23895541382|396264430
2119035964490646|4708|Congressional District 8|23896236788|396264430|G5200|N|2519046721264|2300|Mississippi Choctaw Reservation|137017690|294974|G2100|D1|A|695406|0
2119035964490608|4709|Congressional District 9|2012377833|82010230|G5200|N|||||||||2012377833|82010230
2119035951824726|4801|Congressional District 1|24512591292|1047606100|G5200|N|||||||||24512591292|1047606100
2119035951825363|4802|Congressional District 2|1627899167|80637376|G5200|N|||||||||1627899167|80637376
2119035951824652|4803|Congressional District 3|3718259527|156352026|G5200|N|||||||||3718259527|156352026
2119035951825288|4804|Congressional District 4|13505943256|563072374|G5200|N|||||||||13505943256|563072374
2119035951824956|4805|Congressional District 5|9316573436|486156657|G5200|N|||||||||9316573436|486156657
2119035951825105|4806|Congressional District 6|15173220089|417719751|G5200|N|||||||||15173220089|417719751
2119035951825372|4807|Congressional District 7|338342319|5624553|G5200|N|||||||||338342319|5624553
2119035951824780|4808|Congressional District 8|7376215643|395502117|G5200|N|||||||||7339470798|395418356
2119035951824780|4808|Congressional District 8|7376215643|395502117|G5200|N|25190749972546|0050|Alabama-Coushatta Reservation|36744845|83761|G2100|D1|A|36744845|83761
2119035951824667|4809|Congressional District 9|563402159|6417628|G5200|N|||||||||563402159|6417628
2119035951825345|4810|Congressional District 10|19858746355|342175344|G5200|N|||||||||19858746355|342175344
2119035951825443|4811|Congressional District 11|49741730522|360602347|G5200|N|||||||||49741730522|360602347
2119035951824985|4812|Congressional District 12|2498587163|78075266|G5200|N|||||||||2498587163|78075266
2119035951824633|4813|Congressional District 13|90919300438|665106666|G5200|N|||||||||90919300438|665106666
2119035951824827|4814|Congressional District 14|6347418768|2641601950|G5200|N|||||||||6347418768|2641601950
2119035951825230|4815|Congressional District 15|16136451448|168108324|G5200|N|||||||||16136451448|168108324
2119035951824883|4816|Congressional District 16|816965869|2419312|G5200|N|||||||||816696974|2419312
2119035951824883|4816|Congressional District 16|816965869|2419312|G5200|N|25190472874604|4755|Ysleta del Sur Pueblo|13058989|0|G2100|D1|A|268895|0
2119035951825129|4817|Congressional District 17|27032004734|581361552|G5200|N|||||||||27032004734|581361552
2119035951825173|4818|Congressional District 18|597644982|3526422|G5200|N|||||||||597644982|3526422
2119035951825548|4819|Congressional District 19|78138928704|235456451|G5200|N|||||||||78138928704|235456451
2119035951824647|4820|Congressional District 20|464891982|1244115|G5200|N|||||||||464891982|1244115
2119035951825385|4821|Congressional District 21|16309947057|92213984|G5200|N|||||||||16309947057|92213984
2119035951825377|4822|Congressional District 22|8174833452|1425279317|G5200|N|||||||||8174833452|1425279317
2119035951824585|4823|Congressional District 23|152260805961|448320587|G5200|N|||||||||152247182483|448319095
2119035951824585|4823|Congressional District 23|152260805961|448320587|G5200|N|25190477653089|1775|Kickapoo (TX) Reservation|833384|1492|G2100|D1|A|833384|1492
2119035951824585|4823|Congressional District 23|152260805961|448320587|G5200|N|25190472874604|4755|Ysleta del Sur Pueblo|13058989|0|G2100|D1|A|12790094|0
2119035951824996|4824|Congressional District 24|701224258|16318941|G5200|N|||||||||701224258|16318941
2119035951825189|4825|Congressional District 25|23296714921|364495341|G5200|N|||||||||23296714921|364495341
2119035951825486|4826|Congressional District 26|5090630546|237894524|G5200|N|||||||||5090630546|237894524
2119035951824619|4827|Congressional District 27|27008344343|3216126603|G5200|N|||||||||27008344343|3216126603
2119035951825333|4828|Congressional District 28|29415111890|291657510|G5200|N|||||||||29415111890|291657510
2119035951825340|4829|Congressional District 29|532578459|9525246|G5200|N|||||||||532578459|9525246
2119035951824896|4830|Congressional District 30|919864713|37781460|G5200|N|||||||||919864713|37781460
2119035951824617|4831|Congressional District 31|14537229868|259101900|G5200|N|||||||||14537229868|259101900
2119035951824999|4832|Congressional District 32|386224623|5373576|G5200|N|||||||||386224623|5373576
2119035951824876|4833|Congressional District 33|566408309|17957946|G5200|N|||||||||566408309|17957946
2119035951825031|4834|Congressional District 34|10675151903|3310402980|G5200|N|||||||||10675151903|3310402980
2119035951824919|4835|Congressional District 35|1348659693|17477886|G5200|N|||||||||1348659693|17477886
2119035951825038|4836|Congressional District 36|15396172336|974263017|G5200|N|||||||||15396172336|974263017
2119035951825220|4837|Congressional District 37|578809721|9175198|G5200|N|||||||||578809721|9175198
2119035951825079|4838|Congressional District 38|796759008|7219883|G5200|N|||||||||796759008|7219883
2119035963375061|4901|Congressional District 1|26365723987|3046883671|G5200|N|||||||||26364936321|3046883671
2119035963375061|4901|Congressional District 1|26365723987|3046883671|G5200|N|25190474689386|2505|Northwestern Shoshone Reservation|787666|0|G2100|D2|A|787666|0
2119035963375131|4902|Congressional District 2|101258098453|2447608884|G5200|N|||||||||100851572783|2447579860
2119035963375131|4902|Congressional District 2|101258098453|2447608884|G5200|N|25190476468074|1340|Goshute Reservation|486449507|13114|G2100|D2|A|202461584|0
2119035963375131|4902|Congressional District 2|101258098453|2447608884|G5200|N|25190476260831|2625|Paiute (UT) Reservation|131131216|29024|G2100|D2|A|131131216|29024
